Date,Open,High,Low,Close,Volume
2017-11-06,77.6213,78.0831,77.5149,77.8732,21534415.706884
2017-11-07,78.1478,78.2678,77.3751,77.6778,19447080.020605
2017-11-08,77.5676,78.0011,77.2803,77.9562,19557407.67842
2017-11-09,77.5401,77.6866,76.4238,77.5215,22969780.981981
2017-11-10,77.2413,77.5264,76.7285,77.3194,21039939.227658
2017-11-13,77.127,77.3839,76.9404,77.3751,15388052.993039
2017-11-14,76.9786,77.5304,76.4949,77.4846,20355303.901315
2017-11-15,77.3371,77.5401,76.6121,76.881,20871883.588608
2017-11-16,76.9922,77.2892,76.8449,77.0868,22620480.879649
2017-11-17,77.0108,77.0108,76.197,76.3456,23826466.885439
2017-11-20,76.3456,76.5195,76.207,76.4638,17408277.405576
2017-11-21,76.6601,77.6788,76.6601,77.5676,22877139.781129
2017-11-22,77.6701,77.7325,76.9374,77.0009,22182495.609445
2017-11-24,76.9082,77.2989,76.6973,77.1426,8014594.1688537
2017-11-27,77.1847,77.8068,77.1777,77.7062,19127594.523959
2017-11-28,77.8937,78.8109,77.8458,78.642,23662915.022028
2017-11-29,78.4837,78.674,77.0636,77.2128,29542965.253919
2017-11-30,77.3741,78.3089,77.2128,77.9856,35643127.154051
2017-12-01,77.4561,78.5765,77.1065,78.0667,31718605.247756
2017-12-04,78.215,78.215,74.769,75.1217,42186145.650711
2017-12-05,75.3638,76.6037,75.0281,75.5934,28221414.760946
2017-12-06,75.5564,77.0293,75.4469,76.6973,26850200.901584
2017-12-07,76.4725,76.7157,75.9744,76.4276,25009124.172944
2017-12-08,77.4846,78.3666,77.2032,77.9767,25933662.59442
2017-12-11,78.095,79.098,77.9396,78.9662,23149443.646361
2017-12-12,79.0415,79.723,78.8294,79.2895,25818685.7788
2017-12-13,79.439,79.6812,78.9086,79.0795,23430867.68286
2017-12-14,79.1519,79.5608,78.3188,78.465,20833812.914098
2017-12-15,78.9946,80.6891,78.642,80.4685,58201911.733671
2017-12-18,80.7175,81.0679,79.8948,80.0318,24046535.553321
2017-12-19,80.0034,80.0034,79.0043,79.5248,25191937.125491
2017-12-20,79.8678,79.9586,78.4837,79.2348,25459648.142914
2017-12-21,79.723,79.77,79.1255,79.2151,19364984.145756
2017-12-22,79.1255,79.3364,78.6769,79.2251,15193106.772679
2017-12-26,79.0415,79.2484,78.7826,79.1255,10671993.797808
2017-12-27,79.3559,79.6615,78.9517,79.4115,15825484.377674
2017-12-28,79.5875,79.6145,79.2621,79.4214,11429124.657065
2017-12-29,79.3364,79.723,79.2151,79.2533,20019366.672285
2018-01-02,79.7945,79.9663,79.2151,79.6334,24258566.225624
2018-01-03,79.7279,80.1519,79.6518,80.0034,28041768.477654
2018-01-04,80.2261,81.2186,80.2077,80.7087,23643525.955633
2018-01-05,81.2186,81.914,81.0048,81.7089,25259234.73412
2018-01-08,81.7185,82.0703,81.1657,81.7918,23864696.251747
2018-01-09,82.1357,82.2078,81.4031,81.7372,21010317.099768
2018-01-10,81.4031,81.7089,80.986,81.367,20118227.567843
2018-01-11,81.6541,81.6541,80.8287,81.6072,19196430.931129
2018-01-12,82.1524,83.1807,81.9501,83.0177,26186953.134486
2018-01-16,83.4788,84.1156,81.5429,81.8564,39487177.984759
2018-01-17,82.5342,83.6448,82.2285,83.5158,27649472.112133
2018-01-18,83.2005,84.007,83.0695,83.4788,26063301.508456
2018-01-19,83.5158,83.9505,83.0695,83.3858,38439014.556524
2018-01-22,83.3858,84.8852,83.1447,84.8755,25378203.416349
2018-01-23,85.147,85.5162,84.8098,85.147,25068148.307842
2018-01-24,85.7467,86.5643,84.8481,85.0748,35332999.354461
